order_item_id,order_id,product_id,quantity,unit_price,discount,is_return,line_amount
6476,2855,79,1,308.93,0.05,False,293.4835
6477,2856,292,1,425.68,0.0,False,425.68
6478,2857,130,1,454.11,0.15,False,385.9935
6479,2857,237,1,335.88,0.0,False,335.88
6480,2857,243,1,746.93,0.1,False,672.237
6481,2857,242,2,166.1,0.05,False,315.59
6482,2858,61,1,512.76,0.15,False,435.846
6483,2858,244,1,263.25,0.0,False,263.25
6484,2858,292,2,425.68,0.15,False,723.656
6485,2858,127,1,111.4,0.0,False,111.4
6486,2859,226,1,211.98,0.05,False,201.38099999999997
6487,2859,249,1,682.27,0.0,False,682.27
6488,2860,219,1,211.99,0.1,False,190.79100000000003
6489,2861,20,1,548.49,0.0,False,548.49
6490,2861,58,1,87.55,0.0,False,87.55
6491,2861,205,1,367.74,0.05,False,349.353
6492,2861,156,1,372.8,0.05,False,354.15999999999997
6493,2862,167,1,39.88,0.0,False,39.88
6494,2862,139,1,835.42,0.1,False,751.8779999999999
6495,2862,168,1,649.6,0.0,False,649.6
6496,2863,154,2,115.68,0.2,False,185.08800000000002
6497,2863,97,1,628.48,0.0,False,628.48
6498,2863,24,1,696.97,0.0,False,696.97
6499,2864,54,1,679.71,0.05,False,645.7245
6500,2864,83,1,243.1,0.1,False,218.79
6501,2864,18,1,35.67,0.1,False,32.103
6502,2865,54,2,679.71,0.0,False,1359.42
6503,2865,275,1,82.62,0.05,False,78.489
6504,2865,172,1,104.56,0.0,False,104.56
6505,2865,245,-1,11506.5,0.15,True,-9780.525
6506,2865,219,1,211.99,0.0,False,211.99
6507,2866,260,1,619.66,0.0,False,619.66
6508,2866,244,1,263.25,0.0,False,263.25
6509,2867,245,3,11506.5,0.0,False,34519.5
6510,2867,267,2,253.7,0.1,False,456.65999999999997
6511,2868,192,2,697.79,0.0,False,1395.58
6512,2869,37,1,608.8,0.0,False,608.8
6513,2870,197,1,538.79,0.0,False,538.79
6514,2870,290,1,908.96,0.0,False,908.96
6515,2870,65,1,460.75,0.1,False,414.675
6516,2871,217,1,479.18,0.1,False,431.262
6517,2871,210,1,177.09,0.2,False,141.672
6518,2871,159,1,818.3,0.0,False,818.3
6519,2872,267,1,253.7,0.1,False,228.32999999999998
6520,2873,147,1,517.03,0.15,False,439.47549999999995
6521,2873,257,2,8.4,0.2,False,13.440000000000001
6522,2874,133,1,479.79,0.0,False,479.79
6523,2875,275,3,82.62,0.0,False,247.86
6524,2876,7,1,357.42,0.0,False,357.42
6525,2876,132,1,299.38,0.05,False,284.411
6526,2877,177,1,156.12,0.1,False,140.508
6527,2877,152,3,910.86,0.0,False,2732.58
6528,2877,44,1,6.81,0.1,False,6.129
6529,2878,300,-1,133.29,0.0,True,-133.29
6530,2879,193,1,351.11,0.0,False,351.11
6531,2879,98,1,71.96,0.0,False,71.96
6532,2879,25,2,282.92,0.0,False,565.84
6533,2879,60,1,148.68,0.1,False,133.812
6534,2880,287,3,754.14,0.0,False,2262.42
6535,2881,68,3,133.13,0.0,False,399.39
6536,2882,251,1,439.11,0.05,False,417.1545
6537,2883,144,1,299.76,0.05,False,284.772
6538,2884,98,1,71.96,0.0,False,71.96
6539,2884,99,3,496.87,0.0,False,1490.6100000000001
6540,2884,17,1,953.82,0.0,False,953.82
6541,2884,212,1,445.65,0.0,False,445.65
6542,2885,291,2,19.78,0.0,False,39.56
6543,2885,179,1,478.65,0.0,False,478.65
6544,2885,296,1,361.73,0.15,False,307.4705
6545,2886,30,1,477.17,0.2,False,381.73600000000005
6546,2886,132,1,299.38,0.05,False,284.411
6547,2886,134,1,541.79,0.1,False,487.611
6548,2887,244,1,263.25,0.0,False,263.25
6549,2887,220,1,475.38,0.0,False,475.38
6550,2888,249,1,682.27,0.0,False,682.27
6551,2888,31,1,976.57,0.0,False,976.57
6552,2889,265,1,839.64,0.0,False,839.64
6553,2889,29,3,103.82,0.05,False,295.88699999999994
6554,2889,146,2,443.54,0.0,False,887.08
6555,2889,196,1,518.75,0.05,False,492.8125
6556,2889,111,1,227.31,0.1,False,204.579
6557,2890,265,1,839.64,0.0,False,839.64
6558,2891,171,1,14.73,0.15,False,12.5205
6559,2891,28,1,749.19,0.0,False,749.19
6560,2891,267,1,253.7,0.0,False,253.7
6561,2892,110,1,52.92,0.0,False,52.92
6562,2892,111,1,227.31,0.0,False,227.31
6563,2893,107,1,963.92,0.0,False,963.92
6564,2893,71,2,362.18,0.0,False,724.36
6566,2893,134,2,541.79,0.0,False,1083.58
6567,2893,187,3,127.57,0.15,False,325.3035
6568,2894,85,1,530.7,0.0,False,530.7
6569,2895,19,1,727.02,0.0,False,727.02
6570,2896,11,1,216.27,0.0,False,216.27
6571,2896,207,1,518.71,0.05,False,492.7745
6572,2896,168,1,649.6,0.0,False,649.6
6573,2896,95,2,711.68,0.0,False,1423.36
6574,2897,151,1,625.19,0.0,False,625.19
6575,2897,253,1,621.95,0.0,False,621.95
6576,2897,185,1,582.19,0.0,False,582.19
6577,2897,144,1,299.76,0.0,False,299.76
6578,2898,182,1,500.91,0.0,False,500.91
6579,2898,141,1,251.45,0.0,False,251.45
6580,2898,93,1,98.57,0.05,False,93.6415
6581,2898,163,1,598.68,0.0,False,598.68
6582,2898,62,1,244.7,0.0,False,244.7
6583,2899,35,3,425.48,0.0,False,1276.44
6584,2899,112,1,10.73,0.0,False,10.73
6585,2899,248,-1,75.61,0.05,True,-71.8295
6586,2900,221,-1,704.75,0.0,True,-704.75
6587,2901,113,1,55.28,0.05,False,52.516
6588,2901,262,3,214.85,0.2,False,515.64
6589,2902,269,2,603.81,0.0,False,1207.62
6590,2902,210,1,177.09,0.0,False,177.09
6591,2902,163,1,598.68,0.0,False,598.68
6592,2902,181,1,37.18,0.0,False,37.18
6593,2902,154,2,115.68,0.05,False,219.792
6594,2903,45,1,511.39,0.0,False,511.39
6595,2903,250,1,8284.0,0.0,False,8284.0
6596,2903,234,3,486.72,0.1,False,1314.144
6597,2903,213,1,111.83,0.05,False,106.23849999999999
6598,2904,200,1,533.81,0.05,False,507.1194999999999
6599,2905,6,1,531.19,0.0,False,531.19
6600,2905,208,2,260.07,0.1,False,468.126
6601,2906,68,1,133.13,0.0,False,133.13
6602,2906,17,3,953.82,0.05,False,2718.3869999999997
6603,2906,65,1,460.75,0.0,False,460.75
6604,2907,104,2,957.31,0.0,False,1914.62
6605,2907,32,1,338.4,0.05,False,321.47999999999996
6606,2907,105,-1,375.87,0.15,True,-319.4895
6607,2908,203,1,431.09,0.1,False,387.981
6608,2908,269,1,603.81,0.1,False,543.429
6609,2908,9,1,66.57,0.0,False,66.57
6610,2908,108,1,378.75,0.05,False,359.8125
6611,2909,114,-1,23.97,0.0,True,-23.97
6612,2909,227,1,192.19,0.15,False,163.3615
6613,2910,11,3,216.27,0.0,False,648.8100000000001
6615,2910,211,1,943.9,0.15,False,802.3149999999999
6616,2910,285,2,667.54,0.0,False,1335.08
6617,2911,98,1,71.96,0.15,False,61.16599999999999
6618,2911,120,2,146.96,0.0,False,293.92
6619,2911,240,2,555.47,0.1,False,999.8460000000001
6620,2912,275,1,82.62,0.0,False,82.62
6621,2913,28,1,749.19,0.0,False,749.19
6622,2913,172,1,104.56,0.0,False,104.56
6623,2914,20,1,548.49,0.0,False,548.49
6624,2914,34,1,399.8,0.0,False,399.8
6625,2914,286,1,47.93,0.0,False,47.93
6626,2915,266,1,110.99,0.0,False,110.99
6627,2915,178,-1,563.12,0.0,True,-563.12
6628,2915,123,1,840.94,0.05,False,798.893
6629,2916,261,2,429.63,0.05,False,816.2969999999999
6630,2916,100,1,283.25,0.15,False,240.7625
6631,2917,229,1,690.53,0.0,False,690.53
6632,2917,99,1,496.87,0.0,False,496.87
6633,2918,252,1,274.43,0.0,False,274.43
6634,2918,43,2,97.72,0.15,False,166.124
6635,2918,24,1,696.97,0.0,False,696.97
6636,2918,110,1,52.92,0.0,False,52.92
6637,2919,108,1,378.75,0.0,False,378.75
6639,2920,194,1,222.76,0.0,False,222.76
6640,2921,37,1,608.8,0.0,False,608.8
6641,2921,165,2,605.76,0.0,False,1211.52
6642,2921,159,1,818.3,0.0,False,818.3
6643,2921,83,1,243.1,0.0,False,243.1
6644,2922,279,1,226.81,0.0,False,226.81
6645,2923,263,2,222.36,0.05,False,422.484
6646,2924,238,1,192.17,0.1,False,172.953
6647,2925,220,1,475.38,0.0,False,475.38
6648,2925,181,1,37.18,0.0,False,37.18
6649,2925,248,1,75.61,0.1,False,68.049
6650,2925,9,1,66.57,0.1,False,59.913
6651,2926,290,1,908.96,0.0,False,908.96
6652,2926,217,2,479.18,0.0,False,958.36
6653,2927,154,1,115.68,0.0,False,115.68
6654,2927,230,1,829.69,0.05,False,788.2055
6655,2928,112,1,10.73,0.15,False,9.1205
6656,2928,160,1,150.1,0.1,False,135.09
6657,2928,298,1,238.39,0.1,False,214.551
6658,2928,77,1,103.53,0.0,False,103.53
6659,2929,82,1,235.49,0.0,False,235.49
6660,2929,42,1,328.75,0.05,False,312.3125
6661,2930,224,2,23.12,0.15,False,39.304
6662,2930,2,1,807.37,0.0,False,807.37
6663,2931,74,1,171.2,0.05,False,162.64
6664,2931,43,1,97.72,0.1,False,87.94800000000001
6665,2931,59,1,287.12,0.05,False,272.764
6666,2932,34,1,399.8,0.1,False,359.82
6667,2933,63,2,430.39,0.15,False,731.663
6668,2933,200,1,533.81,0.0,False,533.81
6669,2933,159,1,818.3,0.0,False,818.3
6670,2934,112,1,10.73,0.0,False,10.73
6671,2934,121,1,183.38,0.05,False,174.21099999999998
6672,2935,299,3,725.08,0.0,False,2175.2400000000002
6673,2936,292,1,425.68,0.1,False,383.112
6674,2937,37,1,608.8,0.0,False,608.8
6675,2938,230,1,829.69,0.2,False,663.7520000000001
6676,2938,24,2,696.97,0.0,False,1393.94
6677,2939,257,1,8.4,0.0,False,8.4
6678,2939,204,3,578.66,0.05,False,1649.181
6679,2940,90,1,219.22,0.0,False,219.22
6680,2941,22,1,205.71,0.0,False,205.71
6681,2941,172,1,104.56,0.0,False,104.56
6682,2941,108,1,378.75,0.0,False,378.75
6683,2942,222,1,264.61,0.05,False,251.3795
6684,2942,192,3,697.79,0.0,False,2093.37
6685,2943,193,1,351.11,0.0,False,351.11
6686,2944,217,1,479.18,0.0,False,479.18
6687,2945,71,1,362.18,0.0,False,362.18
6688,2946,293,1,709.48,0.0,False,709.48
6689,2946,127,2,111.4,0.15,False,189.38
6690,2946,204,-1,578.66,0.05,True,-549.727
6691,2946,147,-1,517.03,0.1,True,-465.327
6692,2946,97,2,628.48,0.0,False,1256.96
6693,2947,282,1,280.61,0.0,False,280.61
6694,2947,234,1,486.72,0.0,False,486.72
6695,2948,168,1,649.6,0.0,False,649.6
6696,2949,59,1,287.12,0.05,False,272.764
6697,2949,72,2,286.08,0.0,False,572.16
6698,2949,146,3,443.54,0.0,False,1330.6200000000001
6699,2950,155,1,607.36,0.0,False,607.36
6700,2950,111,1,227.31,0.0,False,227.31
6701,2950,90,1,219.22,0.0,False,219.22
6702,2950,292,2,425.68,0.05,False,808.792
6703,2951,67,1,355.8,0.05,False,338.01
6704,2952,147,1,517.03,0.0,False,517.03
6705,2952,4,1,17.97,0.15,False,15.274499999999998
6706,2953,42,-1,328.75,0.05,True,-312.3125
6707,2953,101,2,488.42,0.0,False,976.84
6708,2953,160,1,150.1,0.0,False,150.1
6709,2953,222,1,264.61,0.0,False,264.61
6710,2954,121,3,183.38,0.05,False,522.6329999999999
6711,2955,212,1,445.65,0.0,False,445.65
6712,2956,39,1,412.64,0.05,False,392.008
6713,2956,148,1,304.48,0.0,False,304.48
6714,2957,252,1,274.43,0.0,False,274.43
6715,2957,176,1,199.39,0.0,False,199.39
6716,2957,76,1,938.11,0.15,False,797.3935
6717,2958,76,1,938.11,0.0,False,938.11
6718,2959,47,1,513.39,0.1,False,462.051
6719,2959,4,1,17.97,0.0,False,17.97
6720,2959,138,1,54.35,0.0,False,54.35
6721,2960,254,1,286.86,0.0,False,286.86
6722,2961,98,1,71.96,0.05,False,68.362
6723,2962,228,2,162.75,0.05,False,309.22499999999997
6724,2962,123,3,840.94,0.15,False,2144.397
6725,2963,200,1,533.81,0.0,False,533.81
6726,2964,281,1,146.98,0.1,False,132.28199999999998
6727,2964,277,1,437.32,0.0,False,437.32
6728,2964,219,1,211.99,0.0,False,211.99
6729,2964,214,1,304.46,0.1,False,274.014
6730,2965,30,3,477.17,0.05,False,1359.9344999999998
6731,2965,33,1,217.73,0.0,False,217.73
6732,2966,199,1,51.0,0.0,False,51.0
6733,2967,259,1,533.22,0.2,False,426.576
6734,2967,214,3,304.46,0.1,False,822.0419999999999
6735,2967,289,1,635.36,0.1,False,571.8240000000001
6736,2967,172,1,104.56,0.0,False,104.56
6737,2968,246,1,574.84,0.0,False,574.84
6738,2968,226,1,211.98,0.1,False,190.78199999999998
6739,2968,65,1,460.75,0.0,False,460.75
6740,2969,99,1,496.87,0.05,False,472.0265
6741,2970,73,1,346.78,0.0,False,346.78
6742,2971,43,1,97.72,0.1,False,87.94800000000001
6743,2971,28,2,749.19,0.15,False,1273.623
6744,2972,136,1,974.39,0.0,False,974.39
6745,2972,144,1,299.76,0.05,False,284.772
6746,2972,58,1,87.55,0.05,False,83.1725
6747,2972,78,2,213.82,0.1,False,384.876
6748,2973,101,-1,488.42,0.0,True,-488.42
6749,2973,112,3,10.73,0.0,False,32.19
6750,2973,174,1,864.84,0.0,False,864.84
6751,2974,221,1,704.75,0.0,False,704.75
6752,2974,275,1,82.62,0.05,False,78.489
6753,2974,142,1,717.32,0.2,False,573.8560000000001
6754,2974,129,2,492.47,0.0,False,984.94
6755,2975,272,1,5.69,0.1,False,5.121
6756,2975,207,2,518.71,0.0,False,1037.42
6757,2975,81,2,779.01,0.0,False,1558.02
6758,2975,192,1,697.79,0.05,False,662.9005
6759,2976,109,2,59.23,0.2,False,94.768
6760,2976,203,1,431.09,0.0,False,431.09
6761,2977,23,1,235.35,0.0,False,235.35
6762,2977,260,3,619.66,0.0,False,1858.98
6764,2978,16,1,245.66,0.1,False,221.094
6765,2979,221,1,704.75,0.0,False,704.75
6766,2979,124,2,640.23,0.1,False,1152.414
6767,2979,165,1,605.76,0.0,False,605.76
6768,2980,82,1,235.49,0.0,False,235.49
6769,2980,25,1,282.92,0.0,False,282.92
6770,2980,172,2,104.56,0.0,False,209.12
6771,2980,20,1,548.49,0.0,False,548.49
6772,2980,137,1,316.92,0.05,False,301.074
6773,2981,70,3,402.01,0.0,False,1206.03
6774,2981,20,1,548.49,0.0,False,548.49
6775,2981,93,1,98.57,0.0,False,98.57
6776,2982,143,2,421.93,0.0,False,843.86
6777,2982,96,1,682.77,0.05,False,648.6315
6778,2982,102,1,396.98,0.1,False,357.28200000000004
6779,2983,239,1,517.8,0.0,False,517.8
6780,2983,97,1,628.48,0.0,False,628.48
6781,2983,129,1,492.47,0.0,False,492.47
6782,2984,265,1,839.64,0.0,False,839.64
6783,2984,253,3,621.95,0.0,False,1865.8500000000001
6784,2984,6,1,531.19,0.0,False,531.19
6785,2985,60,1,148.68,0.0,False,148.68
6786,2986,214,3,304.46,0.0,False,913.3799999999999
6787,2987,134,3,541.79,0.05,False,1544.1014999999998
6788,2988,118,1,611.17,0.0,False,611.17
6789,2989,298,2,238.39,0.05,False,452.941
6790,2989,15,1,536.46,0.1,False,482.814
6791,2989,249,1,682.27,0.0,False,682.27
6792,2990,213,1,111.83,0.15,False,95.0555
6793,2990,279,1,226.81,0.0,False,226.81
6794,2990,86,1,443.6,0.0,False,443.6
6795,2991,72,1,286.08,0.05,False,271.77599999999995
6796,2992,135,1,550.83,0.15,False,468.20550000000003
6797,2992,127,1,111.4,0.0,False,111.4
6798,2993,265,1,839.64,0.0,False,839.64
6799,2994,255,-1,249.2,0.0,True,-249.2
6800,2994,34,1,399.8,0.1,False,359.82
6801,2994,20,1,548.49,0.15,False,466.2165
6802,2995,97,2,628.48,0.0,False,1256.96
6803,2996,282,1,280.61,0.0,False,280.61
6804,2997,29,1,103.82,0.15,False,88.24699999999999
6805,2997,74,2,171.2,0.05,False,325.28
6806,2997,97,1,628.48,0.0,False,628.48
6807,2997,273,1,560.24,0.05,False,532.228
6808,2997,55,1,395.52,0.0,False,395.52
6809,2998,211,1,943.9,0.15,False,802.3149999999999
6810,2999,98,-1,71.96,0.0,True,-71.96
6811,2999,119,1,519.85,0.1,False,467.865
6812,3000,125,1,584.13,0.0,False,584.13
6813,3001,277,3,437.32,0.0,False,1311.96
6814,3002,255,1,249.2,0.0,False,249.2
6815,3002,103,1,456.96,0.0,False,456.96
6816,3002,74,1,171.2,0.0,False,171.2
6817,3003,2,1,807.37,0.1,False,726.633
6818,3003,105,1,375.87,0.15,False,319.4895
6819,3003,201,1,567.68,0.1,False,510.912
6820,3004,84,2,43.2,0.05,False,82.08
6821,3004,214,1,304.46,0.0,False,304.46
6822,3004,270,1,34872.0,0.1,False,31384.8
6823,3004,210,1,177.09,0.0,False,177.09
6824,3005,73,1,346.78,0.05,False,329.441
6825,3006,250,1,8284.0,0.0,False,8284.0
6826,3007,234,1,486.72,0.05,False,462.384
6827,3007,205,1,367.74,0.1,False,330.966
6828,3008,20,-1,548.49,0.0,True,-548.49
6829,3009,40,1,171.89,0.0,False,171.89
6830,3009,187,2,127.57,0.0,False,255.14
6831,3010,73,1,346.78,0.2,False,277.424
6832,3010,245,1,11506.5,0.0,False,11506.5
6833,3010,25,1,282.92,0.05,False,268.774
6834,3011,2,1,807.37,0.0,False,807.37
6835,3011,134,1,541.79,0.05,False,514.7004999999999
6836,3012,211,2,943.9,0.15,False,1604.6299999999999
6837,3012,21,1,614.24,0.0,False,614.24
6838,3013,219,1,211.99,0.0,False,211.99
6839,3013,119,1,519.85,0.0,False,519.85
6840,3014,232,1,71.83,0.0,False,71.83
6841,3015,119,2,519.85,0.0,False,1039.7
6842,3015,236,1,55.21,0.0,False,55.21
6843,3015,68,1,133.13,0.2,False,106.504
6844,3015,7,-1,357.42,0.0,True,-357.42
6845,3015,298,1,238.39,0.05,False,226.4705
6846,3016,36,1,749.87,0.0,False,749.87
6847,3016,283,1,680.49,0.0,False,680.49
6848,3017,199,1,51.0,0.2,False,40.800000000000004
6849,3018,94,2,514.73,0.0,False,1029.46
6850,3018,27,1,686.85,0.0,False,686.85
6851,3019,268,1,23.79,0.05,False,22.600499999999997
6852,3019,96,2,682.77,0.15,False,1160.7089999999998
6853,3019,208,2,260.07,0.0,False,520.14
6854,3019,228,-1,162.75,0.0,True,-162.75
6855,3019,162,1,126.53,0.2,False,101.224
6856,3020,69,1,274.11,0.1,False,246.699
6857,3021,129,3,492.47,0.0,False,1477.41
6858,3021,40,1,171.89,0.0,False,171.89
6859,3021,119,2,519.85,0.0,False,1039.7
6860,3022,197,3,538.79,0.0,False,1616.37
6861,3022,8,1,295.82,0.15,False,251.44699999999997
6862,3023,128,1,686.4,0.0,False,686.4
6863,3024,206,1,612.54,0.05,False,581.9129999999999
6864,3024,12,1,156.75,0.0,False,156.75
6865,3024,14,1,90.93,0.0,False,90.93
6866,3025,161,1,68.77,0.1,False,61.893
6867,3026,14,2,90.93,0.05,False,172.767
6868,3026,76,1,938.11,0.05,False,891.2044999999999
6869,3026,252,1,274.43,0.2,False,219.544
6870,3026,99,1,496.87,0.0,False,496.87
6871,3026,6,1,531.19,0.0,False,531.19
6872,3027,232,1,71.83,0.05,False,68.2385
6873,3027,11,1,216.27,0.0,False,216.27
6874,3028,133,1,479.79,0.0,False,479.79
6875,3029,28,2,749.19,0.0,False,1498.38
6876,3029,271,1,756.22,0.0,False,756.22
6877,3030,248,1,75.61,0.0,False,75.61
6878,3030,278,1,402.71,0.0,False,402.71
6879,3030,260,1,619.66,0.05,False,588.6769999999999
6880,3031,237,1,335.88,0.1,False,302.29200000000003
6881,3032,100,1,283.25,0.15,False,240.7625
6882,3033,64,2,29.71,0.1,False,53.478
6883,3033,106,2,150.04,0.15,False,255.06799999999998
6884,3034,98,3,71.96,0.0,False,215.88
6885,3035,33,2,217.73,0.0,False,435.46
6886,3035,240,1,555.47,0.15,False,472.1495
6887,3035,163,1,598.68,0.05,False,568.746
6888,3035,215,1,501.1,0.15,False,425.935
6889,3036,235,1,370.09,0.0,False,370.09
6890,3036,205,-1,367.74,0.0,True,-367.74
6891,3036,168,1,649.6,0.0,False,649.6
6892,3037,80,1,166.05,0.0,False,166.05
6893,3037,252,2,274.43,0.0,False,548.86
6894,3037,94,1,514.73,0.05,False,488.9935
6896,3037,53,2,192.38,0.1,False,346.284
6897,3038,78,1,213.82,0.1,False,192.438
6898,3039,22,1,205.71,0.2,False,164.568
6899,3039,9,1,66.57,0.05,False,63.24149999999999
6900,3039,211,1,943.9,0.0,False,943.9
6901,3040,227,1,192.19,0.2,False,153.752
6902,3040,172,1,104.56,0.0,False,104.56
6903,3040,124,1,640.23,0.15,False,544.1955
6904,3041,152,1,910.86,0.0,False,910.86
6905,3041,186,1,290.81,0.2,False,232.64800000000002
6906,3041,69,1,274.11,0.0,False,274.11
6907,3041,210,1,177.09,0.15,False,150.5265
6908,3041,81,2,779.01,0.0,False,1558.02
6909,3042,57,1,510.39,0.1,False,459.351
6910,3042,284,1,228.9,0.05,False,217.45499999999998
6911,3043,275,1,82.62,0.0,False,82.62
6912,3043,87,2,564.0,0.0,False,1128.0
6913,3044,184,1,278.4,0.0,False,278.4
6914,3045,264,2,16.2,0.2,False,25.92
6915,3045,23,1,235.35,0.0,False,235.35
6916,3045,281,1,146.98,0.0,False,146.98
6917,3045,297,1,89.43,0.05,False,84.9585
6918,3046,199,1,51.0,0.15,False,43.35
6919,3047,68,1,133.13,0.0,False,133.13
6920,3047,10,1,309.24,0.0,False,309.24
6921,3047,239,1,517.8,0.0,False,517.8
6922,3048,297,1,89.43,0.0,False,89.43
6923,3049,297,1,89.43,0.0,False,89.43
6924,3049,74,3,171.2,0.05,False,487.9199999999999
6925,3050,72,1,286.08,0.0,False,286.08
6926,3050,134,2,541.79,0.1,False,975.222
6927,3050,156,2,372.8,0.0,False,745.6
6928,3050,91,1,369.86,0.0,False,369.86
6929,3051,264,2,16.2,0.0,False,32.4
6930,3052,274,1,528.78,0.0,False,528.78
6931,3052,247,1,708.26,0.0,False,708.26
6932,3053,156,1,372.8,0.1,False,335.52000000000004
6933,3053,98,2,71.96,0.0,False,143.92
6934,3053,125,1,584.13,0.15,False,496.5105
6935,3053,5,1,503.34,0.15,False,427.83899999999994
6936,3053,39,1,412.64,0.0,False,412.64
6937,3054,187,2,127.57,0.0,False,255.14
6938,3055,275,2,82.62,0.0,False,165.24
6939,3055,197,1,538.79,0.15,False,457.97149999999993
6940,3055,257,2,8.4,0.0,False,16.8
6941,3055,78,1,213.82,0.0,False,213.82
6942,3055,209,1,797.01,0.0,False,797.01
6943,3056,156,1,372.8,0.15,False,316.88
6944,3057,67,1,355.8,0.0,False,355.8
6945,3057,119,1,519.85,0.2,False,415.88000000000005
6946,3057,144,1,299.76,0.1,False,269.784
6947,3057,265,1,839.64,0.0,False,839.64
6948,3058,230,1,829.69,0.0,False,829.69
6949,3058,128,1,686.4,0.0,False,686.4
6950,3058,85,1,530.7,0.05,False,504.165
6951,3058,71,1,362.18,0.0,False,362.18
6952,3058,265,1,839.64,0.05,False,797.6579999999999
6953,3059,130,3,454.11,0.0,False,1362.33
6954,3059,209,1,797.01,0.05,False,757.1595
6955,3059,43,3,97.72,0.15,False,249.18599999999998
6956,3059,49,1,850.7,0.2,False,680.5600000000001
6957,3060,25,1,282.92,0.1,False,254.62800000000001
6958,3060,227,1,192.19,0.0,False,192.19
6959,3061,75,1,299.66,0.0,False,299.66
6960,3062,127,1,111.4,0.05,False,105.83
6961,3062,157,1,701.5,0.0,False,701.5
6962,3063,247,2,708.26,0.0,False,1416.52
6963,3063,193,1,351.11,0.05,False,333.5545
6964,3064,91,2,369.86,0.0,False,739.72
6965,3065,55,1,395.52,0.05,False,375.74399999999997
6966,3065,55,1,395.52,0.1,False,355.968
6967,3066,147,1,517.03,0.1,False,465.327
6968,3066,299,1,725.08,0.1,False,652.572
6969,3067,47,1,513.39,0.0,False,513.39
6970,3068,202,1,514.85,0.0,False,514.85
6971,3068,194,2,222.76,0.0,False,445.52
6972,3068,199,1,51.0,0.0,False,51.0
6973,3069,135,1,550.83,0.1,False,495.74700000000007
6974,3070,248,1,75.61,0.0,False,75.61
6975,3070,71,3,362.18,0.15,False,923.559
6976,3071,205,1,367.74,0.0,False,367.74
6977,3071,107,2,963.92,0.0,False,1927.84
6978,3071,199,1,51.0,0.15,False,43.35
6979,3071,116,1,862.37,0.15,False,733.0145
6980,3071,10,1,309.24,0.0,False,309.24
6981,3072,71,1,362.18,0.1,False,325.962
6982,3072,21,1,614.24,0.1,False,552.816
6983,3072,12,1,156.75,0.05,False,148.9125
6984,3072,7,1,357.42,0.0,False,357.42
6985,3073,258,1,626.09,0.2,False,500.87200000000007
6986,3073,127,1,111.4,0.15,False,94.69
6987,3074,200,1,533.81,0.05,False,507.1194999999999
6988,3074,276,1,341.21,0.15,False,290.02849999999995
6989,3075,180,2,843.45,0.1,False,1518.21
6990,3075,49,2,850.7,0.0,False,1701.4
6991,3076,45,1,511.39,0.0,False,511.39
6992,3076,113,1,55.28,0.0,False,55.28
6993,3076,157,1,701.5,0.0,False,701.5
6994,3076,145,1,61.15,0.0,False,61.15
6995,3076,221,3,704.75,0.0,False,2114.25
6996,3077,169,3,458.05,0.0,False,1374.15
6997,3078,190,1,707.42,0.0,False,707.42
6998,3078,15,2,536.46,0.05,False,1019.274
6999,3078,279,1,226.81,0.2,False,181.448
7000,3079,150,3,182.12,0.05,False,519.042
7001,3080,219,1,211.99,0.1,False,190.79100000000003
7002,3081,191,1,457.7,0.0,False,457.7
7003,3082,152,2,910.86,0.1,False,1639.548
7004,3082,12,1,156.75,0.15,False,133.23749999999998
7005,3083,233,1,82.49,0.1,False,74.241
7006,3083,218,1,127.17,0.0,False,127.17
7007,3083,241,1,306.12,0.0,False,306.12
7008,3083,218,1,127.17,0.05,False,120.8115
7009,3083,117,2,567.69,0.1,False,1021.8420000000001
7010,3084,146,2,443.54,0.0,False,887.08
7011,3084,296,1,361.73,0.0,False,361.73
7012,3084,197,1,538.79,0.15,False,457.97149999999993
7013,3085,247,1,708.26,0.0,False,708.26
7014,3085,222,1,264.61,0.05,False,251.3795
7015,3085,226,2,211.98,0.1,False,381.56399999999996
7016,3086,30,1,477.17,0.0,False,477.17
7017,3086,52,2,12.48,0.1,False,22.464000000000002
7018,3086,222,1,264.61,0.05,False,251.3795
7019,3087,123,1,840.94,0.1,False,756.8460000000001
7020,3087,107,-1,963.92,0.0,True,-963.92
7021,3087,265,1,839.64,0.0,False,839.64
7022,3088,230,1,829.69,0.0,False,829.69
7023,3088,217,1,479.18,0.05,False,455.221
7024,3089,279,1,226.81,0.05,False,215.46949999999998
7025,3089,131,1,797.13,0.0,False,797.13
7026,3089,196,1,518.75,0.0,False,518.75
7027,3090,85,1,530.7,0.15,False,451.095
7028,3091,274,2,528.78,0.0,False,1057.56
7029,3091,78,2,213.82,0.1,False,384.876
7030,3091,10,2,309.24,0.15,False,525.708
7031,3091,245,1,11506.5,0.0,False,11506.5
7032,3092,2,1,807.37,0.0,False,807.37
7033,3092,194,-1,222.76,0.15,True,-189.34599999999998
7034,3093,220,1,475.38,0.2,False,380.30400000000003
7035,3093,15,3,536.46,0.1,False,1448.4420000000002
7036,3093,286,1,47.93,0.0,False,47.93
7037,3093,64,1,29.71,0.0,False,29.71
7038,3094,204,2,578.66,0.05,False,1099.454
7039,3094,50,1,240.1,0.0,False,240.1
7040,3095,86,2,443.6,0.0,False,887.2
7041,3095,20,1,548.49,0.1,False,493.641
